name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Magina Health Center,IsPfFl0jTyA,18430,ONutw6s6W4y,Magina Health Center,Health Center,,,,NONE,,,,,,
The Hope Medical Centre-Awasi,CZvhXoH6bT8,18415,Vi7hrFiryu0,The Hope Medical Centre-A,Maternity and Nursing home,,,,POINT,"[35.07167,-0.16453]",,,,,
St Vincent Clinic (Kisumu East),WCFjDYvoyij,14127,ZplKg3SMkIC,St Vincent C (Kisumu East,,,,,POINT,"[34.76608,-0.08018]",,,,,
Xposha VCT Centre,KnQgPAqtdvj,18492,NHcPsj2IMSr,Xposha VCT Centre,,,,,POINT,"[34.72931,0.11384]",,,,,
Ulafu Dispensary,ZCWRFiCjKsj,20507,zcpKiQgMNyb,Ulafu Dispensary,The facility is in south East Alego,,,,POINT,"[34.20876,0.04048]",,,,,
Miranga Dispensary,umOkAJJ3aUH,20907,FFfi4zTqdH2,Miranga Dispensary,,,,,NONE,,,,,,
Mwangulu Community Health Unit,DvKyBjOLWk7,601863,VVcbqmCinwl,Mwangulu CHU,Cu,,,,POINT,"[39.0134,-4.40954]",,,,,
Godo Community Health Unit,snnwWrb3dPe,602752,qBmMdCCXus8,Godo CHU,Cu,,,,POINT,"[39.57947,-4.27116]",,,,,
Makutano Community Health Unit,L9O4LFq7XrL,,qBmMdCCXus8,Makutano CHU,,,,,NONE,,,,,,
Mtumwa Community Health Unit,AlInSWGH0ZG,602757,S6X2QNJUj2g,Mtumwa CHU,Cu,,,,POINT,"[39.53,-4.29503]",,,,,
Jego Community Health Unit,srKiXRlw5Dc,602754,dcM4sXObsyP,Jego CHU,Cu,,,,POINT,"[39.0764,-4.35192]",,,,,
Nyangore Community Unit,cnIKp2ghbAC,,Wo1VJV9cbON,Nyangore Community Unit,,,,,NONE,,,,,,
Kabar East Community Health Unit,rne8LTIiAsR,602669,umOkAJJ3aUH,Kabar East CHU,,,,,POINT,"[35.00522,-0.09843]",,,,,
Tonde Community Unit,F1ADc18CGzI,,UIqndsbcvdK,Tonde Community Unit,,,,,NONE,,,,,,
Lower Tamu Community Unit,IqKRE6AgQJR,,p1xtagfLUyQ,Lower Tamu Community Unit,,,,,NONE,,,,,,
Kabar West Community Unit,nn8PNuELJ0M,,D1sNaKhXlyS,Kabar West Community Unit,,,,,NONE,,,,,,
Olembo Community Health Unit,A2sLKdFAjKf,,ffLvCT7DuPc,Olembo Community Health Unit,,,,,NONE,,,,,,
Central Koguta Community Health Unit,cmj5jX3kOce,,MCxYHCi7SKV,Central Koguta Community Health Unit,,,,,NONE,,,,,,
Kasaye Community Healtrh Unit,jxY2VdP1Rdl,,iI1UYjIuEa1,Apondo Kasaye Community Healtrh Unit,,,,,NONE,,,,,,
Givogi Community Unit,wLg68yBBKfF,,oYc9S0YvbLH,Givogi C.U.,C.U. Linked to Banja Health Centre,,,The Community Unit was created by CHAK in conjunction with MOPHS Hamisi Sub-county. The CU has started to operate.,NONE,,,,,,
Alara Community Health Unit,tytq6CEQ2JN,,jYceYXy2rBf,Alara Community Health Unit,,,,,NONE,,,,,,
Omia Diere A Community Health Unit,QJfVDWMFaFa,600409,SlmxDUIybki,Omia Diere A CHU,,,,,POINT,"[34.41064,-0.15902]",,,,,
Morning Star Community Health Unit,ZImy6KUXwBi,601860,cOgv5EHeFRj,Morning Star CHU,Cu,,,,POINT,"[39.26573,-4.43605]",,,,,
Neema Community Health Unit,LfYWg3gPacx,,A0Ln8q092qB,Neema Community Health Unit,,,,,NONE,,,,,,
Katolo Community Health Unit,b0IFY3rLEvK,600298,gYDBnsFssH6,Katolo CHU,,,,Fully functional,POINT,"[35.04453,-0.26736]",,,,,
Koyeyo Community Health Unit,ojeT6ofFy2Z,602391,Pa9tT2RsExD,Koyeyo CHU,,,,,NONE,"[34.28015,0.10758]",,,,,
Nyamonye Community Health Unit,WFPkFRwHFkz,600016,JRvC1h1WCBh,Nyamonye CHU,,,,,POINT,"[34.12472,-0.02632]",,,,,
Kiwegu B Community Health Unit,E7i4TtPMF6A,,CFOmFTRmpEp,Kiwegu B CHU,,,,,NONE,,,,,,
Majimoto Community Unit,TYyZqE4oa1v,,ksNfsN3CiNc,Majimoto Community Unit,Cu,,,,NONE,,,,,,
Wasini/Mkwiro Community Health Unit,ZSwcN6HmhSi,602760,hJjfTzNHbKB,Wasini/Mkwiro CHU,Cu,,,,POINT,"[39.3496,-4.60703]",,,,,
Rise and Shine Community Health Unit,YqZW7hYm4Lh,601864,xOIShowo1zr,Rise and Shine CHU,Cu,,,,POINT,"[39.37883,-4.64508]",,,,,
Dzombo Community Health Unit,bu5iqGfioXx,602751,MRQeZtlocOi,Dzombo CHU,Cu,,,,POINT,"[39.02958,-4.52498]",,,,,
Wema Community Health Unit,Nl0BFGLInil,,qBmMdCCXus8,Wema CHU,,,,,NONE,,,,,,
Maendeleo Community Health Unit,e2zhif3ErWq,602243,dcM4sXObsyP,Maendeleo CHU,Cu,,,,POINT,"[39.13672,-4.61782]",,,,,
Ebutsimi Community Health Unit,Cx7OG5OuF2Y,600658,QiAHGmf0031,Ebutsimi CHU,,,,,NONE,,,,,,
Mulundu Community Unit,fN5PJnuIq0G,,hqiyXj3Cfxz,Mulundu Community Unit,The CU is  linked to Kaimosi Mision Hospital,,,The CU was created by CHAK(Christian Health Association of  Kenya) in December 2012. The CU has just started reporting.,NONE,,,,,,
Lower Mbihi Community Unit,Gm8736oF0Rp,,QXAvtxBS2Ts,Lower Mbihi Community Unit,,,,,NONE,,,,,,
Upper Kadongo Community Health Unit,inDDR7l3wz4,600131,lkn5DPoeGjs,Upper Kadongo CHU,,,,,POINT,"[34.62185,-0.08013]",,,,,
Kaudha East Community Health Unit,QdkKXicukme,600041,zKDQjMY6KLK,Kaudha East CHU,,,,,NONE,,,,,,
Umala Community Unit,Lk98ZiGW0bh,,QwwfA6dvS2J,Umala Cu,,,,,NONE,,,,,,
Upper Mbihi Community Unit,SATepGjdMJg,,DbCCiO4AXdh,Upper Mbihi Community Unit,,,,,NONE,,,,,,
Chambiti Health Community Unit,C9jroKnm0HB,,DbCCiO4AXdh,Chambiti Health Community Unit,Municipality Division,,,,NONE,,,,,,
Chavogere Community Unit,ShWKeNZf8LD,,DL2NcqH6Dxv,Chavogere Community Unit,Community Unit,,,,NONE,,,,,,
Kisasi Community Unit,v3iXAVABB7Z,,oIfTa0e3Og0,Kisasi Community Unit,Linked to Serem Health Centre,,,It is a newly created Community Unit. It was created by CHAK(Christian Health Association of Kenya) in December 2012. The CU has just started operating but still has a few challenges to be overcome soon.,NONE,,,,,,
Shiru Community Unit,RpMIyzAJ4YH,1746,HBsqa81tb5L,Shiru CU,,,,"Link Facility
Shiru Health Centre",NONE,,,,,,
Muhudu Community Unit,T3Fx9kbMQJm,,hqiyXj3Cfxz,Muhudu CU,,,,"Link Facility
Kaptech Dispensary",NONE,,,,,,
Gamoi Community Unit,Y93bySUjVWU,,FZc8EjHfowN,Gamoi Community Unit,,,,"link Facility
Kimogoi Dispensary",NONE,,,,,,
Lusiola Community Unit,RiyXYMrEGeY,,VsGhTdYbBD7,Lusiola Community Unit,,,,,NONE,,,,,,
Kapsotik Community Health Unit,MaLz18q2xyu,600665,oIfTa0e3Og0,Kapsotik CHU,,,,"Link facility
Serem Health Centre",POINT,"[34.85275,0.08013]",,,,,
Anyiko Community Unit,VK9WlY9LSTH,,ZL7FkyG3uwc,Anyiko unit,community unit,,,,NONE,,,,,,
Rambula South Community Unit,pFAhuwru70D,,vyIRQtMwS3K,Rambula South Cu,,,,,NONE,,,,,,
Lundha Community Unit,oFTBgxRHu6S,,Zg5gzV6yNTm,Lundha Community Unit,COMMUNITY UNIT,,,,NONE,,,,,,
Majimoto Community Unit,P9RSVjkLleV,,ksNfsN3CiNc,Majimoto Community Unit,Cu,,,,NONE,,,,,,
Rachar Community Unit,HJA04KbwbcG,,rgAAYE224Cd,Rachar CU,,,,,NONE,,,,,,
Venus Community Health Unit,VwKFDiiXW3u,601868,MRQeZtlocOi,Venus CHU,Cu,,,,POINT,"[39.2438,-4.45926]",,,,,
4Ms Community Health Unit,GndpAyWp8in,601806,OArtNCNolNl,4Ms CHU,,,,,POINT,"[39.6316,-4.12827]",,,,,
Mwachema Community Health Unit,lVdePJOICYZ,601811,gEvZgtrunJY,Mwachema CHU,,,,,POINT,"[39.5869,-4.24935]",,,,,
Upper Kombewa Community Health Unit,lKL5AHs4Lmz,600132,tMymqzXY5dg,Upper Kombewa CHU,,,,,POINT,"[34.51792,-0.10345]",,,,,
Upper Sidho East 2 Community Unit,GyMi7mP5UBH,,vVYa9Lb6bZ5,Upper Sidho East 2 Community Unit,,,,,NONE,,,,,,
Asango West Community Health Unit,VLEX54m1gFu,600474,dNgg6md2JdN,Asango West CHU,,,,,POINT,"[34.3857,0.2588]",,,,,
Tingare East Community Health Unit,GG6aW2QYvxU,600511,n8Ox0LYd7Di,Tingare East CHU,,,,,POINT,"[34.3857,0.2588]",,,,,
Uhuyi Community Health Unit,QurQNJ21WQY,600514,TXGyS25PjDj,Uhuyi CHU,,,,,POINT,"[34.3911,0.09255]",,,,,
Nyabera Lower Community Unit,dZhpeBEkD6B,,ttjlT9tfGCj,Nyabera Lower Community Unit,,,,,NONE,,,,,,
Ligala Community Health Unit,sHNnuJkAaLa,600486,XedKlZAN2O9,Ligala CHU,,,,,NONE,,,,,,
Khusikulu Community Unit,rmzI0kgfAmg,,arDVLu1shRK,Khusikulu Community Unit,,,,,NONE,,,,,,
Akom Community Health Unit,VYJ21CcmhB1,600395,yr1OdefeL3S,Akom CHU,,,,,POINT,"[34.32469,-0.20671]",,,,,
Ndigwa  Lower Community Health Unit,gl9MFZnsUqw,,NFVVCDVuAkk,Ndigwa  Lower Community Health Unit,,,,,NONE,,,,,,
Embali Community Health Unit,UVhpU0Re2ak,,Xm3UkkgGu65,Embali CU,,,,,NONE,,,,,,
Mkendwa,ILeR8mKVWlE,700129,qk1UIwzC9zv,Mkendwa,,,,,NONE,,,,,,
Nyagoko East Community Health Unit,m4Jmvl0VkXo,600407,UKLTU9SVDp3,Nyagoko East CHU,,,,,POINT,"[34.29557,-0.17535]",,,,,
Kaudha West Community Health Unit,t9HMmL9GLrW,600042,zKDQjMY6KLK,Kaudha West CHU,,,,,NONE,,,,,,
Kedh Community Unit,UvXC72moLQ4,,uBfCuhllvg3,KEDH Community Unit,Community unit at Tier 4,,,,NONE,,,,,,
Kegoye Community Unit,iRiNUGokBW4,,DbCCiO4AXdh,Kegoye Community Unit,,,,,NONE,,,,,,
Mambai Community Health Unit,Tg1V0PuGPLN,600759,LeATvvxVKcP,Mambai CHU,,,,,POINT,,,,,,
Onyinyore Community Unit,gLrhNIhJ3BF,,X6eQyywhuHF,Onyinyore unit,,,,,NONE,,,,,,
Ekaita A Community Health Unit,ehYmQozMvSE,600654,t8pVCEXnij3,Ekaita A CU,,,,,NONE,"[34.63435,0.07941]",,,,,
Milalani Community Health Unit,YKYY7jaShUB,601859,nUFNIok7EwF,Milalani CHU,Cu,,,,POINT,"[39.4708,-4.48007]",,,,,
Mkomba Community Health Unit,RnnIIj8xI5B,601809,THNDq8DTAhT,Mkomba CHU,,,,,POINT,"[39.26751,-4.29084]",,,,,
Kitagwa Community Health Unit,oAUcxqQ4iIw,600667,x8dwth6BYiK,Kitagwa CHU,,,,"Link Facility
 Tigoi Health Centre",POINT,"[34.72554,0.00591]",,,,,
Yiro West Community Health Unit,WtKRRJt0aC5,600519,BvSVueanUP2,Yiro West CHU,,,,,POINT,"[34.4051,0.16876]",,,,,
Simenya Community Health Unit,kTrBWpjLdh9,600507,bsWJDHxiuNB,Simenya CHU,,,,,POINT,"[34.36433,0.15676]",,,,,
Homalime B Community Unit,gYIdesbWqDe,,uY2xlbkbeVL,Homalime B Community Unit,,,,,NONE,,,,,,
Kandege Community Unit,q8G0FkDATrA,,E8uyiuF3BqN,Kandege Community Unit,,,,,NONE,,,,,,
Upper B,KvzKA6dYJpw,,zZdbrp6Tyiv,Upper B,,,,,NONE,,,,,,
Lutsangani Community Health Unit,mJIdyLWdftE,601799,mWfiQXewlzK,Lutsangani CHU,Community unit,,,,NONE,"[39.51361,-4.06412]",,,,,
Ndavaya Community Health Unit,LilT4fzazlF,602307,CJn1auuIZAo,Ndavaya CHU,,,,,NONE,"[39.16647,-4.25708]",,,,,
Barkowino Community Health Unit,UHhNS8Sdjeo,600005,Z6fKUbscAbZ,Barkowino CHU,,,,,NONE,"[34.2745,-0.09021]",,,,,
Nyawita Community Health Unit,iff0xKuMiPk,600019,Z6fKUbscAbZ,Nyawita CHU,,,,,POINT,"[34.2745,-0.09021]",,,,,
Marenyo Community Health Unit,HmE4ocPKDUO,602429,PIXoJMTOosr,Marenyo CHU,,,,,POINT,"[34.53381,0.0475]",,,,,
Kochieng A Community Health Unit,rScn0GYDRAo,600430,xHviPII2Tc3,Kochieng A CHU,,,,,NONE,"[34.23423,0.08843]",,,,,
Ojuando A Community Health Unit,dQH1evdWzvU,600445,xHviPII2Tc3,Ojuando A CHU,,,,,NONE,"[34.23423,0.08843]",,,,,
Wathorego Community Unit,myWOgw1HNfR,,uirOz9L34AZ,Wathorego Community Unit,,,,,NONE,,,,,,
West Kadinga Community Health Unit,dvF9uNUGvAD,600133,gzocEzWT73W,West Kadinga CHU,,,,,POINT,"[34.46953,-0.14141]",,,,,
West Kanyadwera Community Health Unit,D74m9Enwni7,600134,VNthlMGjt7T,West Kanyadwera CHU,,,,,POINT,"[34.45264,-0.07289]",,,,,
Ojolla Community Health Unit,CefbwAUndXm,600813,xSUP8uKu35W,Ojolla CHU,,,,,POINT,,,,,,
Okok Community Unit,jCbBZXXSI8Y,,ngqqwzhuvjL,Okok Community Unit,,,,,NONE,,,,,,
East Kadinga Community Health Unit,ILhTymhWLc2,600110,gzocEzWT73W,East Kadinga CHU,,,,,POINT,"[34.46953,-0.14141]",,,,,
Jimo West Community Health Unit,da5jPZw9l5d,602740,IoqOztEzEQu,Jimo West CHU,,,,,POINT,"[34.88627,-0.31432]",,,,,
Kabar Central Community Health Unit,j6CuaT6uSb9,602667,FDrUcAP4Sn4,Kabar Central CHU,,,,,POINT,"[35.00522,-0.09843]",,,,,
Kasule A Community Unit,eOkxBxGwDAY,,a6ZP7RjG0JA,Kasule A Community Unit,,,,,NONE,,,,,,
Komolo Community Unit,XONRygPeWeg,18946,SaC88wqvxMt,Komolo Community Unit,,,,,NONE,,,,,,
Hono Community Health Unit,o1LmURm3G8L,600424,SaC88wqvxMt,Hono CHU,,,,,NONE,"[34.33441,0.11195]",,,,,
Nyalgunga Community Health Unit,nkRprJ0bqU8,600442,SaC88wqvxMt,Nyalgunga CHU,,,,,NONE,"[34.33441,0.11195]",,,,,
Nyadhi Community Health Unit,naGy9zIELeT,602310,nKDcsLqOt81,Nyadhi CHU,,,,,NONE,"[34.18002,0.08238]",,,,,
Masala Community Health Unit,PdfLiIHi9QE,600402,ltcUO2beWif,Masala CHU,,,,,POINT,"[34.29273,-0.20811]",,,,,
Mur Malanga Community Health Unit,uYLCuw2Yjnv,602295,Tf9HS4ZXH3Z,Mur Malanga CHU,,,,,NONE,"[34.25229,-0.00248]",,,,,
Givole Community Unit,kKrGGzWba8X,,xMHtgmoaubR,Givole Community Unit,,,,"Link facility
Givole Dispensary",NONE,,,,,,
Kisumu Dh -New Born Unit,mvbTIjUf9W7,,uBfCuhllvg3,Kisumu DH - New born unit,,,,,NONE,,,,,,
Kisienya Community Unit,GoJu0uc6DFx,,QPgGjJSA4pB,Kisienya Community Unit,,,,,NONE,,,,,,
Kisumu Dh 7-Amenity,kTrcUGhlUfW,,uBfCuhllvg3,Kisumu DH 7-Amenity,,,,,NONE,,,,,,
Owaga Community Unit,pw3g0Ag3TeN,,p1xtagfLUyQ,Owaga Community Unit,,,,,NONE,,,,,,
Itegero Community Unit,n8SaZSzQSNK,,m6zhE2pzHWO,Itegero Community unit,Community Unit,,,,NONE,,,,,,
Kidundu Community Unit,GIEpZM9dzNB,,dhpZNi2matH,Kidundu Community Unit,,,,,NONE,,,,,,
Sigomere Community Health Unit,K08KWzfXKa4,600505,z4pEZ9GMUj7,Sigomere CHU,,,,,POINT,"[34.3645,0.1963]",,,,,
Kodiere Community Health Unit,dyIeJOWr39m,600432,R9fTJQSUjAc,Kodiere CHU,,,,,NONE,"[34.1864,0.10804]",,,,,
Ajigo Community Health Unit,XUiysfiFuNO,600002,APRSsUJAVrP,Ajigo CHU,,,,,NONE,,,,,,
Kuoyo Community Unit,Syg6S7zTxnX,,zZdbrp6Tyiv,Kuoyo Community Unit,,,,,NONE,,,,,,
Siger A Community Health Unit,rvCRgZUkxWW,600414,w6gmsyy7sL6,Siger A CHU,,,,,POINT,"[34.35616,-0.09399]",,,,,
Kisumu Dh 5-Surgical,f5WEradBO13,,uBfCuhllvg3,Kisumu DH 5-Surgical,,,,,NONE,,,,,,
Kisumu Dh 4-Male Medical,rveetRBiX6o,,uBfCuhllvg3,Kisumu DH 4-Male Med.,,,,,NONE,,,,,,
Sihay Community Health Unit,mCPtKH3aaSc,600506,mGga9qtmJEk,Sihay CHU,,,,,POINT,"[34.4397,0.0161]",,,,,
Akiayi Boresha Community Health Unit,P7jGoKiqf5d,600245,Gk01HeIfjsg,Akiayi Boresha CHU,,,,,POINT,,,,,,
Gavudunyi Community Unit,acNIco6at7P,,zwnu6Pa5gLi,Gavudunyi CU,,,,"Link Facility
Hamisi SDH",NONE,,,,,,
East Karateng Community Health Unit,NvuI3IpYSHN,600113,aRWvqnCMOEN,East Karateng CHU,,,,,POINT,"[34.63821,-0.03785]",,,,,
Newa Community Health Unit,LhpYq97nB71,600124,aRWvqnCMOEN,Newa CHU,,,,,POINT,"[34.63821,-0.03785]",,,,,
Kathieno B Community Health Unit,Tl9lac0Gz5s,600484,bhfD7RGs2gk,Kathieno B CHU,,,,,POINT,"[34.34579,-0.29962]",,,,,
Kabodho West Community Health Unit,Isfz422u4KT,600253,k2bd5BmXP2t,Kabodho West CHU,,,,,POINT,"[34.88627,-0.31432]",,,,,
Kabodho East Community Health Unit,Xpr3YeJwMET,600251,ffLvCT7DuPc,Kabodho East CHU,,,,,POINT,"[34.93741,-0.31293]",,,,,
Lisana Community Health Unit,DAf1MTvOfBF,600260,jlWXLaZNtbr,Lisana CHU,,,,,POINT,"[34.97284,-0.26973]",,,,,
Mulunyenya Community Health Unit,jQY93ENk6h4,,A2vpkzQnTO0,Mulunyenya  CU,,,,,NONE,,,,,,
Siger C Community Health Unit,DTQXhSxLHxe,602623,PvuLFowO5Cs,Siger C CHU,,,,,POINT,"[34.35616,-0.09399]",,,,,
Ndigwa  Upper Community Health Unit,mwrrkoSH7nU,600404,NFVVCDVuAkk,Ndigwa CHU,,,,,POINT,"[34.32304,-0.28396]",,,,,
Ekaita B Community Health Unit,dhY9nqB6VaD,,t8pVCEXnij3,Ekaita B CU,,,,,NONE,,,,,,
Memba B Community Health Unit,yY6Nr1WbBfQ,602616,VqXehjCiW9C,Memba B CHU,,,,,POINT,"[34.39692,-0.11288]",,,,,
Lower Kadongo Community Health Unit,kkRg9PH1gTr,600121,lkn5DPoeGjs,Lower Kadongo CHU,,,,,POINT,"[34.62185,-0.08013]",,,,,
Kathieno C Community Health Unit,CNdHZfRDCYb,600485,jwWDpfKjHfl,Kathieno C CHU,,,,,POINT,"[34.34579,-0.29962]",,,,,
Lower Kanyakwar,dFE1sQ8K6Z2,,zZdbrp6Tyiv,Lower Kanyakwar,,,,,NONE,,,,,,
Okana Community Health Unit,MHlKjYpVnvk,602301,y7y9nTpCXFe,Okana CHU,,,,Community Health Services,POINT,"[34.8299,-0.15333]",,,,,
Masana Community Unit,CZQL77SwNk6,,TebstKvirIl,Masana Community Unit,,,,,NONE,,,,,,
North Ramba B Community Health Unit,FlMaWzfeeub,602617,QYhKgi9NMUr,North Ramba B CHU,,,,,POINT,"[34.37752,-0.06975]",,,,,
North Ramba A Community Health Unit,tfrizk806Mx,600405,QYhKgi9NMUr,North Ramba A CHU,,,,,POINT,"[34.37752,-0.06975]",,,,,
Omia Mwalo Community Health Unit,qhFUEB5HnyR,600411,SlmxDUIybki,Omia Mwalo CHU,,,,,POINT,"[34.41064,-0.15902]",,,,,
Lieta  Upper  Community Health Unit,fVXe0v2Sr1m,600400,ZFly5uT5UHQ,Lieta Upper  CHU,,,,,POINT,"[34.32313,-0.28374]",,,,,
Esibuye Community Health Unit,jErhYBDkbdK,,t8pVCEXnij3,Esibuye CU,,,,,NONE,,,,,,
Esikhuyu Community Health Unit,oiUGHWl2U66,,A2vpkzQnTO0,Esikhuyu CU,,,,,NONE,,,,,,
Emusutswi Community Health Unit,J6XQjOXtsRx,,RILlb5RVEkC,Emusutswi CU,a community health unit,,,,NONE,"[34.63100,0.11730]",,,,,
Ematsuli Community Health Unit,MyQAUUYpCZR,,RILlb5RVEkC,Ematsuli CU,,,,,NONE,"[34.63227,0.11625]",,,,,
Ebukhaya Community Health Unit,DnhnW9WMgLh,,bdcsVP2hS8A,Ebukhaya CU,,,,,NONE,,,,,,
Ebusubi Community Health Unit,ZQcImViVdtl,,bdcsVP2hS8A,Ebusubi CU,,,,,NONE,,,,,,
Emuhondo Community Health Unit,pIwsaZZppWE,,t8pVCEXnij3,Emuhondo CU,,,,,NONE,,,,,,
Emukolla Community Health Unit,idTwgDcwE4m,,Xm3UkkgGu65,Emukolla CU,,,,,NONE,,,,,,
Essaba A Community Health Unit,WngwTlPhlwV,,bdcsVP2hS8A,Essaba A CU,,,,,NONE,,,,,,
Essaba B Community Health Unit,D4NgS7ld9fQ,,bdcsVP2hS8A,Essaba B CU,,,,,NONE,,,,,,
Emanyinya Community Health Unit,CQZbkjdVMUC,,bdcsVP2hS8A,Emanyinya CU,,,,,NONE,,,,,,
Essunza Community Health Unit,AVJrKTu2U37,,bdcsVP2hS8A,Essunza CU,,,,,NONE,,,,,,
Ragengni Community Health Unit,ZocSQR5Krgv,600413,mRPHsiYtXeO,Ragengni CHU,,,,,POINT,"[34.38472,-0.28196]",,,,,
Emmabwi Community Health Unit,TSppwtdrQT9,,A2vpkzQnTO0,Emmabwi CU,,,,,NONE,,,,,,
Ebusiloli Community Health Unit,piqMVe1jv5l,,fs0p5MurBkl,Ebusiloli CU,,,,,NONE,,,,,,
Lower Kagwa Community Health Unit,mmPkmuZZZLn,,T9MIrcv0VeS,Lower Kagwa Community Health Unit,,,,,NONE,,,,,,
Itumbu A Community Health Unit,jRS3eiauEWU,,Xm3UkkgGu65,Itumbu A CU,,,,,NONE,,,,,,
Omia Malo B Community Health Unit,B1odxAC5e0J,602621,vcWB89raxir,Omia Malo B CHU,,,,,POINT,"[34.41533,0.1261]",,,,,
Bar B Community Health Unit,CAZwSnU4aoD,600081,jO55LWzNxCv,Bar B CHU,Community Unit,,,Community Health Services,POINT,"[34.71281,-0.03495]",,,,,
Itumbu B Community Health Unit,Ne91XucZZg4,,Xm3UkkgGu65,Itumbu B  CU,,,,,NONE,,,,,,
South Ramba Community Health Unit,YLDquNfW7pt,600415,oENfnS61NCj,South Ramba CHU,,,,,POINT,"[34.37752,-0.06975]",,,,,
Dago Community Unit,XQ1khExEPI7,,jO55LWzNxCv,Dago CHU,Community health services,,,Community health services,POINT,"[34.71281,-0.03495]",,,,,
Siger B Community Health Unit,PhsKghSLBqn,602622,yonouRgu7l7,Siger B CHU,,,,,POINT,"[34.3383,-0.11998]",,,,,
Esibakala Community Health Unit,Ve4NEgQImBA,,Xm3UkkgGu65,Esibakala CU,,,,,NONE,,,,,,
Nyadorera B Community Health Unit,myRUVmIc3HX,600440,bXn7IY2ZYMz,Nyadorera B CHU,,,,,NONE,"[34.09324,0.11455]",,,,,
Vingujini Community Health Unit,cgKO7D4btnH,601869,nUFNIok7EwF,Vingujini CHU,Cu,,,,POINT,"[39.4708,-4.48007]",,,,,
Bongwe Community Health Unit,UL6vysDv35l,601850,gwB2ZiLFNyy,Bongwe CHU,Cu,,,,NONE,"[39.53,-4.29503]",,,,,
Naya Upper Community Health Unit,XNLYqpFZT21,602218,NxtPmGX4kQD,Naya Upper CHU,,,,,POINT,"[34.3121,-0.36255]",,,,,
Sifuyo East Community Health Unit,LqPt7KJnvOp,600503,UDjLzocKru9,Sifuyo East CHU,,,,,POINT,"[34.12707,0.15086]",,,,,
Chitsanze Community Health Unit,ACkQURz9IKC,602266,gbQw8OQtjpj,Chitsanze CHU,,,,,POINT,"[39.45515,-4.1753]",,,,,
Simur Community Unit,JLxLnxZbWeb,,izw2qiqKFYI,Simur Community Unit,,,,,NONE,,,,,,
Kisumu Dh 1-Maternity,C8bCE4dQJog,,uBfCuhllvg3,Kisumu DH 1-Maternity,,,,,NONE,,,,,,
Mwangwei Community Health Unit,YaNAK5ned2y,,KHcGc6wBwP4,Mwangwei Community Health Unit,,,,,NONE,,,,,,
Mzizima B Community Health Unit,Mra85RQvoWf,,aZcZ3CdOcM0,Mzizima B Community Health Unit,,,,,NONE,,,,,,
Orego Community Unit,Eel2U3duhGY,,OaoMmCrvSNm,Orego Community Unit,,,,,NONE,,,,,,
Vinyunduni Community Health Unit,peKqmQ0Pevj,602786,gfk5MBvovOM,Vinyunduni CHU,,,,,NONE,"[39.2454,-3.98457]",,,,,
Kisumu Dh 8-Psychiatry,dlXL1vWB0xJ,,uBfCuhllvg3,Kisumu DH 8-Psychiatry,,,,,NONE,,,,,,
Siriwo Community Health Unit,RM9AsNP2Tqc,600051,w8NTKsoCH8b,Siriwo CHU,,,,,NONE,,,,,,
Ikumba Community Unit,sN8tgQCVFJy,,dhpZNi2matH,Ikumba Community Unit,,,,,NONE,,,,,,
Kokwiri C Community  Health Unit,BEjOCGfXgZs,,EZCHSlG09NE,Kokwiri C Community  Health Unit,,,,,NONE,,,,,,
Kochogo North Community Unit,eZDZ9d5LOPI,,iPKeTl8lSAZ,Kochogo North CU,,,,,NONE,,,,,,
Kakola Ombaka Community Unit,BfiBthJqFVZ,,OaksTvWzoaf,Kakola Ombaka Community Unit,,,,fully functional,NONE,,,,,,
Gombato Community Health Unit,nLRD0BkhZZN,602177,TfsKMWO3CEU,Gombato CHU,Cu,,,,NONE,"[39.57947,-4.27116]",,,,,
Sega Community Health Unit,drYaIkSi9DR,601866,Q1YHVG2A0U1,Sega CHU,,,,,NONE,,,,,,
Mtaa Community Health Unit,dNFOcVZ7bfw,601802,Mi57MBhhiet,Mtaa CHU,Community unit,,,,NONE,"[39.3411,-4.00308]",,,,,
Silaloni Community Health Unit,qS27VpGTyW2,602783,Q0oTmpiCXFG,Silaloni CHU,Community unit,,,,NONE,"[39.2822,-3.62041]",,,,,
Mwanda Community Health Unit,Vgmv6FiJjui,602793,QKJ6fVUHJhT,Mwanda CHU,Community unit,,,,NONE,"[39.4334,-3.88865]",,,,,
Central Bwanda Community Health Unit,v78JWgwYWpI,600082,gdjJjF3h8HT,Central Bwanda CHU,,,,,POINT,"[34.84557,-0.20814]",,,,,
Kolal Community Health Unit,JU2x09jl8bX,600091,gdjJjF3h8HT,Kolal CHU,,,,,POINT,"[34.84557,-0.20814]",,,,,
Ebusiekwe Community Health Unit,eGLkWQihZnW,600652,Xm3UkkgGu65,Ebusiekwe CU,,,,,NONE,"[34.58067,0.0505]",,,,,
Ebunangwe Community Health Unit,WtPgHoza8SN,600651,fs0p5MurBkl,Ebunangwe CU,,,,,NONE,"[34.60738,0.08084]",,,,,
Emusire Community Health Unit,XD7Pdy5BHt2,600657,bdcsVP2hS8A,Emusire CHU,,,,,NONE,"[34.6068,0.0843]",,,,,
Emmukunzi Community Health Unit,I8QCKOTIBDh,600656,RILlb5RVEkC,Emmukunzi CU,,,,,NONE,"[34.63229,0.11624]",,,,,
