CHIS Severe malnutrition cases referred,R7SjuadFrDr,,,,
CHIS Total catchment Population for Community Unit ,rcf6uBJpXTd,,,,
CHIS Total elderly above 60 years ,dfidnbIDfRM,,,,
CHIS Total Households,vMj9ZXCqkXk,,,,
CHIS Total Other deaths,NR0bPfjNTWT,,,,
CHIS Total pregnant women,MNHGqCEkvPx,,,,
CHIS Women 15-49 years provided with FP commodities,ZOYmuyOIxDl,,,,
CHIS  Women of childbearing age (15–49yrs),uCEUg0izrRU,,,,
CHIS Women of childbearing age (15–49yrs),KGdrH5y2o4v,,,,
Chloride,G94eciWEd6i,,,,
Cholera,NF4v45pwFCW,,,,
Cholera Inpatient,vnEdR7u4jG6,,,,
Christian/First name:,d0ErMVF2ZTD,,,,
Christian/First name of the deceased:,koHTh4UGbGg,,,,
Christian Health Association of Kenya (CHAK),DHjhDsKv2zh,,,,
"Chromosomal  abnormalities (e.g. Downs, Edwards syndromes, etc)",WouiPTMfuBi,,,,
Chronic lower respiratory diseases,x2lN5AA4Sko,,,,
Circumcised 0-14 yrs,xn1huABFgIr,,,,
Circumcised 15-24 yrs ,F9yzD1uwtqU,,,,
Circumcised 25 yrs and Above,etZbVqSLA9C,,,,
Circumcision Booked,rtRbZghrZmz,,,,
Circumcision Operated,ghk6NEyUkIi,,,,
Clan name:,qiDDvgpf7t8,,,,
Cleanac,J8ocblFsJFY,,,,
Cleanac 3,RglE9ds6a7O,,,,
Clean energy source Electricity,xRVclfU1k3U,,,,
Clean energy source Generator,Q9FdbT1xUhP,,,,
Clean energy source Generator house,QpJvTSZh81o,,,,
Clean energy source Solar,OHI2grhkzi9,,,,
Cleaners ,zQDxGqJgGRo,,,,
Cleaning fluid,ExJph2rD6Oc,,,,
CLED agar,LUIf3J6pO30,,,,
Clerk,cQ727q6kYDW,,,,
Clerks ,S7P1D2BiAGq,,,,
Client receiving Male condoms,cV4qoKSYiBs,,,,
Clients given IPT 1st Dose,gAKCshSgSH3,,,,
Clients given IPT 2nd Dose,EHGBrVPiG3N,,,,
clients/patients receiving physiotherapy in IPD,XP4CIBXssRm,,,,
clients/patients receiving physiotherapy in OPD,Qjf3HTW4lLY,,,,
Clients received Rehabilitation Service,GiQth7Tjvfx,,,,
Clients receiving Female Condoms,Fxb4iVJdw2g,,,,
Clients with Hb <11g/dl,T59McmnP4FJ,,,,
Clinic,GXwjxVtLfeY,,,,
Clinical Malaria (Suspected),ZTtLgI1p3Nh,,,,
Clinical officer,Qiz2sXWIXXh,,,,
Clinton Foundation,mrKAHrF15uv,,,,
Cloting Time,EsCQEs2O2cs,,,,
Club Foot New Cases,rZHbYn5pvnb,,,,
Club Foot Old Cases,gNGUCXKoYDA,,,,
Cold Cases Booked,RotgicnWP96,,,,
Cold Cases Operated,Iae6rq68Z1R,,,,
Cold surgical cases,yBKbUa2ZS9D,,,,
Cold surgical cases-AOP-yr,jMQpXfTzyGc,,,,
Combined Iron (60mg) Folic Acid (400µg),zcyp7uXmQXc,,,,
Combined Iron (60mg) Folic Acid (400µg)_Earliest Expiry Date,p1pUw4Er34V,,,,
Combined oral contraceptive Pills,vCYikXcYEa6,,,,
"Combined Oral contraceptive Pills, FP",hH9gmEmEhH4,,,,
Comfort of the patient waiting area eg waiting area has enough seats education materials to read TV Video and well aerated,o2fg2Pqgvqb,,,,
Commecial,n9wkQHekFdH,,,,
Comment on Lab Commodities Lossess,tDNbSzaioHz,,,,
"Comments (on ARV Commodity logistics and clinical issues, including explanation of Losses & Adjustments)",ZvoSKCO9l3X,,,,
"Comments (on Commodity logistics and clinical issues, including explanation of Losses & Adjustments)",QMs6FovgBFJ,,,,
Comments on interventions,Q6yNWc0h7oe,,,,
"Comments (on Lab Commodity logistics and clinical issues, including explanation of Losses & Adjustments)",VM3H9wSl5aq,,,,
Comments on labour and puerperium,ng0Pv6iBITl,,,,
"Comments on potential avoidable factors, missed opportunities and  substandard care",N9Dhfydn3Vk,,,,
Communication equipment Computer,TIvbTHOyivP,,,,
Communication equipment Copy Printer,OiXibU5qB40,,,,
Communication equipment Fax machine,Q6RBubZroLl,,,,
Communication equipment Internet connection/LAN/WAN,eHdxHrIFgZB,,,,
Communication equipmentInternet connection/modem,psYjfJFwUUj,,,,
Communication equipment Photocopier,fjPiawfVOou,,,,
Communication equipment Telephone available ( Mobile) available ,E6BC8BUS4Md,,,,
Communication equipment VHF Radio,U4tqixtpa0j,,,,
Community and users (staff) informed of delivery ,A8gZ3F8k2ds,,,,
Community board ,ezbcjE2vmi8,,,,
Community boards,cNwTkDrNaDF,,,,
Community Health Extension Worker,I7tLoSdA2he,,,,
Community Health Extension Workers,H4Kq2NPjiBM,,,,
Community Health Extension workers (CHEWs or PHTs) AOP-yr,YWlv1jTGTM6,,,,
Community Health Extension Workers (ChEWs/PHTs) AOP-yr,yKBGCbQdTez,,,,
Community Health Volunteer name:,huMAGMVSTbh,,,,
Community Health Workers (CHWs) AOP-yr,QUXQg5WmaXF,,,,
Community Health Workers trained with Kits,eg8HSPXi0YQ,,,,
Community health workers trained with Kits AOP-yr,D6k4oBcpDCb,,,,
Community Oral Health officers,f559jNM0taO,,,,
Completed by: Name,gO22GdCGZ0J,,,,
Completed PEP,kmydunIOewU,,,,
Compound well maintained,fX8odNJtHri,,,,
"Comprehensive Clinical management guidelines in place, and being utilized",Fru5BSmMNBG,,,,
Concordant Couples Receiving Results (Couples Only),AbkaLYJfvho,,,,
Condition of the baby at birth,vMMF75TnP8e,,,,
Condition on admission,Q1ptGgGyHg0,,,,
Condoms Distributed,vcCPnyUPlCF,,,,
Condoms distributed-AOP-yr,s6vwKX7Db6v,,,,
Confirmed Malaria (Lab confirm Only),MC1YVLVKkjd,,,,
Confirmed Malaria (only Positive cases),OoakJhWiyZp,,,,
Congenital Anomalies,uVBWKrnxXTJ,,,,
"Congenital malformations, deformations and chromosomal abnormalities",yS579Lr42f6,,,,
Conjunctival Growth Excision,i0gCWaEbKvf,,,,
Conjunctival Growths,sIbgI0kkQws,,,,
Constituency Development Fund,eeJd1IOigIy,,,,
"Consultation room (diagnostic set, BP machine)",GFgEXpjkNNy,,,,
Contact number of homestead/compound:,fYsACxQBDI4,,,,
Contacts with palliative care patients families ,DFUpLMeBrgv,,,,
Contractual employees,xJYM6TD5K7C,,,,
Control check beads,Ys9GS7yHJkI,,,,
Cooks ,lvNTAYHLdIS,,,,
Cord Clumps,iyu6feJlTEc,,,,
Cord prolapse,gr9qE6nPOV3,,,,
Corneal/Conjunctiva FB,y9jSKiv7L0w,,,,
Corneal Scar -Injury or Infection,TzyambMMZRm,,,,
Corneal Scar-Trachoma  (CO),LtNmkV3ltNk,,,,
Corneal Ulcer,BVOTjSEH7i4,,,,
Corneeal Graft,WVcw4cf1A9j,,,,
"Corn Soy Blend flour, 390kcal/100g",cg4oKr1jQfU,,,,
"Corn Soy Blend flour, 390kcal/100g_Earliest Expiry Date",MXw9kl2qBSb,,,,
"Corn Soy Blend flour, 390kcal/100g packet",m8D0XjDlZJe,,,,
"Corn Soy Blend flour, 390kcal/100g packet_Earliest Expiry Date",im8tlo9tZ4U,,,,
Cost sharing collections (previous year),RzXdF1K7nfc,,,,
Cost sharing collections (previous year) ,ImmmUEDcYMf,,,,
Cotrimoxazole 480mg Tabs,QOd0NxCjt3F,,,,
Cotrimoxazole 960mg Tabs,ts7X3ouUEpY,,,,
Cotrimoxazole 960mg Tabs 100,Eps7Dn1xfI7,,,,
Cotrimoxazole Suspension 240mg/5ml,vBLTxyLj6vx,,,,
"Cotton, Gauze Plain 36\ x 100yds - 1500gms """,HH9tR7j1CL2,,,,
Cotton wool 400gm,jrgVuwDga6F,,,,
Coulter,Yi6XsOxyGqc,,,,
Council Markets ,oBfWZK93GWR,,,,
County Government ,ZjXRe4SGZ9s,,,,
Couples Testing,jgTfzqHhC3P,,,,
Creatinine,KAbZG1sJHXe,,,,
Crepe bandage aplication,Reedp5Vu0oK,,,,
CSB/UNIMIX (kg),zcH646A2Ft6,,,,
C.T.E.V (Ponseti method),tmjekbGxCUF,,,,
CT scan machine,eKVrbMGNve5,,,,
Culture Plates,tcfEhOeXbGl,,,,
Culture Request Form,F2tlVUtRLNz,,,,
Cummulative No. of person enrolled in HIV care,apdkvUg7zXo,,,,
Cumulative Ever on ART started on ARVs at beginning of the Year,BBwVLkylE7y,,,,
Currently on ART - below 1 year,TqhUjblmU6n,,,,
Currently on ART - Female above 15 years,ISGNo6jMJlI,,,,
Currently on ART - Female Below 15 years,cbUoZG6mlS7,,,,
Currently on ART - Male above 15 years,oTjp04eBIaV,,,,
Currently on ART - Male below 15 years,QISrDYwXnMw,,,,
Currently Provided with a minimum package of PwP services,z8MZR7w13Z6,,,,
CWC Attendance,EsfvxFcltV0,,,,
"Cycle Beads, FP",bGGT0F7iRxt,,,,
Cysts,Krh2scjFICP,,,,
Cytology Negative,M9dNBgbwYJV,,,,
Cytology positive,zE7tJZ6kb9J,,,,
"D1 Age  Type (Years,Months,Days,Weeks,Hours)",kTVrS2ufHHV,,,,
D1 Age Unit (Absolute Number),EU02WEsTMst,,,,
D1 Cause of Death -Immediate Cause,ZyAEG778P2s,,,,
D1 Cause of death - interval between onset and death (a),vI0PLEUFqfd,,,,
D1 Cause of death - interval between onset and death (b),qAn3KJoefEb,,,,
D1 Cause of death - interval between onset and death (c),sBkp61T9ED4,,,,
D1 Cause of death - interval between onset and death (d),U2SZfebaMWA,,,,
D1 Cause of death -  Interval type (a),ImZqCW89CaK,,,,
D1 Cause of death -  Interval type (b),pAMb84BwclZ,,,,
D1 Cause of death -  Interval type (c),Fic7LrKlvab,,,,
D1 Cause of death -  Interval type (d),P4hWt0adGB4,,,,
D1 Cause of death - Interval type (e),I7vfZRKZK81,,,,
D1 Cause of death - Interval type (f),sJ4vU2DLAFE,,,,
D1 Cause of Death -Other significant condition,hRJd83i085S,,,,
D1 Cause of death - other significant -interval between onset and death (e),tKTLeoWXKni,,,,
D1 Cause of death -Other significant interval between onset and death (e),uA7SDygIvhU,,,,
D1 Cause of death -Other significant interval between onset and death (f),dBnHpobIMSG,,,,
D1 Date certified,lPHYXibjs5Z,,,,
D1 Date of Death,ub5KiXmGzzl,,,,
D1 Date of death,ZTjis1Y31vK,,,,
D1 Date of Registration,ePIRowgPtZf,,,,
D1 Date registrar assitance verified,I4DxfdQC2NG,,,,
D1 District- Place of death,VeW7uupoPeb,,,,
D1 District- Usual Residence,nN5tDF3qW5X,,,,
D1: Identification/Passport Number,aU0twtzYkSA,,,,
D1: Inpatient Number,ZNdfU3srwdT,,,,
D1 IP Number,P87ZsvnnoJ2,,,,
D1 Level of Education,v6TXLlENKxJ,,,,
D1 Level of Educationerrtyuio,TGaCpezg3cB,,,,
D1 Marital Status,rgSUoCLELSh,,,,
D1: Name of the Deceased,vGlhDr8JQ9I,,,,
D1 Nationality,eQky6CuRALK,,,,
D1 Occupation,GUAm6GoSB9e,,,,
D1 Place of Death,MxusRLEEKhr,,,,
D1 Sex ,f6HmWvVoC6N,,,,
D1 Sex Xxxx,J7cH3bo0iwv,,,,
D1 Sub-County Name,VZFCCxkMSJj,,,,
D1 Usual residence,ys7oWbxoyuT,,,,
d4T + 3TC + ABC,maWh02UcEDB,,,,
d4T + 3TC (Adult PEP Option 3),NjoSRioRsrw,,,,
d4T + 3TC + EFV,FWROwmchAtQ,,,,
d4T + 3TC + EFV Paediatric,uqDV0OtPzV0,,,,
d4T + 3TC + LPV/r ,EUUDaZ4AfAm,,,,
d4T + 3TC + LPV/r (Adult PEP Option 4),HaPimWwZmNU,,,,
d4T + 3TC + LPV/r Paediatric 2nd,EmXr0Md75em,,,,
d4T + 3TC + LPV/r (Paed PEP Option 2),UlAPzm493aX,,,,
d4T + 3TC + NVP,fss7B5DfbSM,,,,
d4T + 3TC + NVP Paediatric,T8QJrljuaOx,,,,
Dairies,t1r7yCwq8TV,,,,
Dams,RINSkIQEcOm,,,,
Danish Government (DANIDA),BVdHy8eHQpb,,,,
Dapsone 100mg Tabs,ICAzn64VLhg,,,,
Data collection tool MOH 407A,NwoEAKBdDkk,,,,
Data collection tool MOH 407 B,qZbjnxiq7n4,,,,
Data collection tool MOH 409 Daily Activity Register,pwrP2MuQYJ4,,,,
Data collection tool MOH 732,eBFRbWFnXbx,,,,
Data collection tool MOH 733B,po6zZZ8NuCV,,,,
Data collection tool MOH 734,I54uj3X4i8T,,,,
Date Completed,HPJ2N8kPZl8,,,,
Date last visited,bMuJUEFj4vZ,,,,
Date of admission,RlineObtTZf,,,,
Date of admission (Where death occurred),F1s9dtRe5v7,,,,
Date of assessment,d45BpRY90yt,,,,
Date of birth,vDUH4MOtXev,,,,
Date of delivery,Pp8W5qZJUEa,,,,
Date of discharge/ Date of death,DkJH2FD7ZQE,,,,
Date of Registation,cW2o4vi3o0J,,,,
Date of report:,gQVp1gZDGvo,,,,
Date of visit,zCbxkoHRRPl,,,,
date_today,VlCltfMh3cH,,,,
Date when report was received from facility,uxYaacfgY22,,,,
Days facility did NOT have ANY of the AL Packs:,bP3jaezC5g5,,,,
Days facility did NOT have ANY of the RDTs,RrBzZJB1ysb,,,,
Days since delivery / abortion at time of death,kJ5OTqA6PDj,,,,
Death Registration Number (D1),iNzZujR0tu4,,,,
Deaths/Discharges AOP-yr,WVX3XR2PNih,,,,
Deaths due to Road Traffic Injuries,HRCgiAVAyfP,,,,
Defaulter tracing Cards,PKUJRjLDSMD,,,,
Defaulter tracing services as per KMMP- Montor mother & CHW,KCcz59vEktV,,,,
Defaulter tracing services as per KMMP- Montor mother only,jXpyhQSfkAZ,,,,
Delayed developmental milestones (ddm) New Cases,W405Vffnmxw,,,,
Delayed developmental milestones (ddm) Old Cases,plQgThFqggO,,,,
Deliveries,JvjczkbdPTy,,,,
Deliveries Conducted by Skilled Health Workers-AOP-yr,GszVZNtYTql,,,,
Deliveries from HIV+ve Women,KuMX8VqCejs,,,,
Delivery verified and signed off by HFMC,nyu6Svyj3fA,,,,
Dental clinic attendance (Excluding fillings and extractions),aq64ukEqs2N,,,,
Dental Disorders,MRYnOLO78oa,,,,
Dental Extractions Attendance,JQkE0bN9OTB,,,,
Dental Fillings Attendance,d3jNYZueSmn,,,,
Dental Technologists,u80L1hgYtjg,,,,
Dentists,jUkXCJZjq6L,,,,
deo_phone_number,rAC5GJ0hQhb,,,,
Depression New Cases,SIFLEV7JdcV,,,,
Depression Old Cases,o7g0IFrV4me,,,,
Designation,flWFnWjNROm,,,,
Details of the mother-Gestation,ohr8afzqas5,,,,
Details of the mother-Gravida,B9NIW8R3glA,,,,
Details of the mother-Parity,zAflUzw2NCD,,,,
Determine ,XQmxDDf8JhC,,,,
dew adults dewormed,XjSMfgA1cLs,,,,
dew_county_name,w6Ybs9KrXDy,,,,
De-wormed 12-59 Months,NXl959cFhDr,,,,
dew_receiot_date,dqehcw6l3rU,,,,
dew_subcounty_name,XhkPmEUTjXW,,,,
dew tablets spoilt,HS43QOdoUo7,,,,
dew_ward_name,GdmLtv6DEEf,,,,
Diabetes,D923dTnerdk,,,,
Diabetes mellitus,FJ5T6aiLEiO,,,,
Diabetes Millitus New Cases,mGj14bekMNQ,,,,
Diabetes Millitus Old Cases,zZ79100pqnI,,,,
Diabetes without Retinopathy,qzLSvOgBb2S,,,,
Diabetic Retinopathy,HYdMSUkzDdF,,,,
Diamond Pencils,c6vHw1LM8fa,,,,
Diarrhoea,tovFNTW5b9K,,,,
Diarrhoea and GE,TmCbYr7pcmV,,,,
Didanosine (ddI) 125mg EC Tabs,RlXS51hbbV5,,,,
Didanosine (ddI) 200mg EC Tabs,TYLcCnBNl7i,,,,
Didanosine (ddI) 250mg EC Tabs,V8Y3fMn3DgN,,,,
Didanosine (ddI) 25mg Buffered Tabs,J1rNV78yh7R,,,,
Didanosine (ddI) 400mg EC Tabs,Dv6Y8zc1vlf,,,,
Did labour occur,GdkANw4HNPT,,,,
Did she receive antenatal care,ajAWc5s2fYb,,,,
Did the mother attend ANC,HQmEYRkYwqf,,,,
Did the mother attend ANC -PDR,Aw2zK0gGmZX,,,,
Did you pay for any service today?,JdDNdftbWKZ,,,,
Did you receive an official receipt acknowledging your payment?,otGD9trRgKc,,,,
Diflucan 200mg Tabs,RWLeCG5Y9L3,,,,
Diflucan IV Infusion 2mg/ml,Ms6vPW34fkA,,,,
Diflucan Suspension 50mg/5ml,Yp3LRp3RGXg,,,,
Dihydroartemesinin/piperaquine 160mg Date,wZ1SPbAtQxF,,,,
Dihydroartemesinin/piperaquine 160mg Tabs,lRdys3z7YNI,,,,
Dihydroartemesinin/piperaquine 320mg Date,A6JvpKjY1Qi,,,,
Dihydroartemesinin/piperaquine 320mg Tabs,wja80wk33jw,,,,
Dilation and Curettage,SDIS7W1zhPW,,,,
Diphtheria,IOfIYTn0OVq,,,,
Direct cause-Abortion ,dbMvdTwVz6N,,,,
Direct cause- Eclampsia,DFeODjtRIzu,,,,
Direct Cause- Haemorrhage ,y8nckxE128n,,,,
Direct cause-Infection ,TFuAXWvZqD6,,,,
Direct cause- Obstructed labour,vCKtcXEwhY7,,,,
"Direct Cause - Other, specify",cpNGBo3KF1s,,,,
Discharge Eye,XonCBr6VOch,,,,
Discharge on recovery -OT,LFr9Yo0yStX,,,,
Disclosed their HIV status to sexual partners,HQFz6vxN3Ya,,,,
Disclosed their HIV status to sexual partner(s) ,a1xvFe1InDM,,,,
Discordant Couples Partner Involvement,otejvL1iCC5,,,,
Discordant Couples Receiving Results (Couples Only),ahFBu9QDdwt,,,,
Disease of Puerperium and Childbirth,kHlUIMlk1t2,,,,
Disease of the skin,yoqQDZq28Vk,,,,
Diseases of the ear and mastoid process,GbbLJysQ8Jq,,,,
Diseases of the eye and adnexa,Kbl4BKs1fBl,,,,
Diseases of the liver,faUkBm5Wlhh,,,,
Diseases of the musculoskeletal system and connective tissue,LUDwTDt7pRE,,,,
Diseases of the skin and subcutaneous tissue,VtQOLWSZlXy,,,,
Disease Surveillance,jrDSrwNscTW,,,,
Disposal of waste,rdSZhUxuDWr,,,,
District  Registration number,mwpT3Mq79q5,,,,
Districts with functional DHSF-AOP-yr,lJCgNp89uXZ,,,,
District Total,ezYCfj4DlRy,,,,
District with function DHSF,HKquETrisEb,,,,
Doctors AOP-yr,zKpAu8j5rN7,,,,
Documented evidence of the performance of Quality Assurance Unit,x4GvuRYTj2m,,,,
Dog Bites,egePEON9p3V,,,,
Donated blood units ,Dm510ql4ghx,,,,
DOTS BY: Community volunteer ,WVvAoRxMgyM,,,,
DOTS BY: Health care worker,gq8ra4P6klF,,,,
DOTS BY: Household/ family member/friend ,DGUHJcEJuM4,,,,
DOTS BY: Not done,M3ZPSe4UUu6,,,,
Down's Syndrome - New cases,zGaOUzzXjpU,,,,
Down's Syndrome - Old cases,MWQxS90Tr1x,,,,
DPT/Hep+HiB1 doses Administered,ku80YRejJPg,,,,
DPT/Hep+HiB2 doses Administered,K1Zzhafeukq,,,,
DPT/Hep+HiB3 doses Administered,OyddF1qflzP,,,,
DPT+HIB+HEPB 1 Dose Administered,jVLQPHARXeN,,,,
DPT+HIB+HEPB 2 Dose Administered,jCkbf493nG4,,,,
DPT+HIB+HEPB 3 Dose Administered,yZVDFC7pP3F,,,,
DPT+HIB+HEPB  Antigent,Oj24go1dAQX,,,,
DPT+HIB+HEP B doses in stock at the beginning of the Month,s5PaJNvYa6i,,,,
DPT+HIB+HEP B doses received within the Month,byrpD40AkQG,,,,
DPT+HIB+HEP B doses remaining at the end Month,BkGKNzv3Vn6,,,,
DPT+HiB+HEP B No. of children vaccinated during the  month,MzaPDbD5mCk,,,,
Dracunculosis (Guinea Worm),k7P5QUlyJfg,,,,
Drinking Status,wgkmCGGw2OF,,,,
Drivers,B0cMFpPTlwg,,,,
Drug induced psychosis New Cases,SvNG9fH0bnk,,,,
Drug induced psychosis Old Cases,BMxuiRcgcJ2,,,,
DTC Inpatient Counselled,j6EvRpVJONr,,,,
DTC Inpatient HIV+ve,JglserSm6IQ,,,,
DTC Inpatient Tested,rxhsRqFckMf,,,,
DTC Outpatient Counselled,lNNrYXr0Dnz,,,,
DTC Outpatient HIV+ve,SI8igpKYhVG,,,,
DTC Outpatient Tested,s0Zi5NpklJN,,,,
Duration of labour: Active phase (hours),o1TGvIQCchn,,,,
Duration of labour: Second stage:  (Minutes),wRA9oKKBjwa,,,,
Duration of labour: Third stage:  (Minutes),Y4WY9HO1wTD,,,,
During - AE(s) Moderate Adverse Events (Circumcision),zlfzxIPONer,,,,
During - AE(s) Severe Adverse Events (Circumcision),uHLZ4NJQco9,,,,
During pregnancy (including abortion and ectopic pregnancy),JccurKVUh5Y,,,,
DV_001 Facility number,exwflAPuGJH,,,,
DV_002 Is this a supervisor validation check of a facility?,fhFeeFlAKAC,,,,
DV_007 Type of Facility,bTwmz2wzldZ,,,,
DV_008 Managing authority,MhiVMAWpjcH,,,,
DV_009 Urban/rural,nLglfmb9rQr,,,,
DV_011 Waypoint name,q0VQOOIV3tu,,,,
DV_012 Altitude,wXWBmeMFuhL,,,,
DV_013 Latitude,NkD1Wwt8DSA,,,,
DV_014 Longitude,OOi5AW74ZqH,,,,
DV_015 May I begin the interview?,CbW69ZtA6K2,,,,
DV_016 INTERVIEW START TIME (use the 24 hour-clock system),FP3nMAgvkcr,,,,
DV_100 Does this facility provide antenatal care services?,Bk1MBl5M5Sl,,,,
DV_101 Does this facility report ANC data to a reporting system?,wS7t15eHqNr,,,,
DV_102:01 Health Management Information System,KH5Zvohk7ok,,,,
DV_102:02 Programme Specific Reporting System,yBygwslYqOj,,,,
DV_102:03 Non-govermental Organizations or Institutions,GWJVU96G40C,,,,
DV_102:04 Other Reporting System,O5d4H8V8xr5,,,,
DV_103:01 ANC register or Intergrated ANC Register,hn1rKLfbxoe,,,,
DV_103:02 ANC Tally Sheets,l61U104ejjc,,,,
DV_103:03 Patient cards,FwyIdpowbuo,,,,
DV_103:04 other,JCc6yk2Vigq,,,,
DV_103 Which of the following documents are used at this facility to record the number of pregnant women receiving antenatal care:,tgUnydZzfjh,,,,
DV_104 What is the source document used by this facility for monthly reporting of antenatal care services? ,Ts1RdhE0XEF,,,,
DV_105:01 Month1,KszOCVh9cFR,,,,
DV_105:01 Month1 Recount number of ANC1,WLzYbT1IMt8,,,,
DV_105:02 Month2,n6z9nr51nz9,,,,
DV_105:02 Month2 Recount number of ANC2,k1XjocMSsZa,,,,
DV_105 :03 Month3,O5gVeC5MYH1,,,,
DV_105 :03 Month3 Recount number of ANC3,no3qst8KC4Q,,,,
"DV_105 Please confirm the availability of the source document for antenatal care visits for Month1 to Month3. If available, please recount the number of ANC1 visits recorded in the main source document for Month1 to Month3.",Jatg3nsiZoA,,,,
DV_106:01 Month1,gI1BJkPqaze,,,,
DV_106:01 Month1 record the number of ANC1 visits recorded in the monthly report,Vsb4z7O5EdW,,,,
DV_106:02 Month2,Syi61PLvobX,,,,
DV_106:02 Month2 record the number of ANC1 visits recorded in the monthly report,VBTEndrFyZl,,,,
DV_106:03 Month3,AMwwBmYjJqz,,,,
DV_106:03 Month3 record the number of ANC1 visits recorded in the monthly report,kJXhYWlwjM7,,,,
"DV_106 Please confirm the availability of the monthly report for antenatal care visits for Month1 to Month3. If available, please record the number of ANC1 visits recorded in the monthly report for Month1 to Month3.",N4uSSNb5OaJ,,,,
DV_107 What are the reasons for the discrepancy (if any) observed between the main source document and the monthly report?,wKPq8XhopEU,,,,
DV_200 Does this facility provide immunization services?,WFyV09qQiMy,,,,
